fill	x	key	showSelectedlegendfill	group
#FF0000	0.400364135857671	0.400364135857671	validation	497
#FF0000	-1.45052584586665	-1.45052584586665	validation	498
#FF0000	3.24091838207096	3.24091838207096	validation	499
#FF0000	-3.13863238785416	-3.13863238785416	validation	500
#000000	4.88909297855571	4.88909297855571	subtrain	501
#000000	-1.02254546713084	-1.02254546713084	subtrain	502
#000000	-3.84302221238613	-3.84302221238613	subtrain	503
#000000	-4.30251321289688	-4.30251321289688	subtrain	504
#000000	-2.56250609410927	-2.56250609410927	subtrain	505
#000000	2.92010425822809	2.92010425822809	subtrain	506
#000000	-1.59937647171319	-1.59937647171319	subtrain	507
#000000	4.72062500659376	4.72062500659376	subtrain	508
#000000	-3.34144515451044	-3.34144515451044	subtrain	509
#000000	-0.408963342197239	-0.408963342197239	subtrain	510
#FF0000	-3.28251923201606	-3.28251923201606	validation	511
#FF0000	-2.68522898200899	-2.68522898200899	validation	512
#FF0000	2.72811945760623	2.72811945760623	validation	513
#FF0000	-4.03698458336294	-4.03698458336294	validation	514
#FF0000	-0.46552229905501	-0.46552229905501	validation	515
#FF0000	-4.15299287065864	-4.15299287065864	validation	516
#FF0000	0.606658670585603	0.606658670585603	validation	517
#FF0000	-4.91295400075614	-4.91295400075614	validation	518
#FF0000	4.85737090697512	4.85737090697512	validation	519
#FF0000	-1.83415195904672	-1.83415195904672	validation	520
#FF0000	1.3944894191809	1.3944894191809	validation	521
#FF0000	-2.04776764614508	-2.04776764614508	validation	522
#FF0000	4.96703693876043	4.96703693876043	validation	523
#FF0000	4.06021320261061	4.06021320261061	validation	524
#FF0000	4.88739144057035	4.88739144057035	validation	525
#FF0000	-4.3435426056385	-4.3435426056385	validation	526
#FF0000	1.27038758480921	1.27038758480921	validation	527
#FF0000	-0.0952495913952589	-0.0952495913952589	validation	528
#FF0000	4.71024412894621	4.71024412894621	validation	529
#FF0000	-1.37779152486473	-1.37779152486473	validation	530
#FF0000	1.79993461119011	1.79993461119011	validation	531
#FF0000	-2.36280069686472	-2.36280069686472	validation	532
#FF0000	-3.14285738626495	-3.14285738626495	validation	533
#FF0000	-3.14856778364629	-3.14856778364629	validation	534
#FF0000	-1.20703253429383	-1.20703253429383	validation	535
#FF0000	3.47024392103776	3.47024392103776	validation	536
#FF0000	-0.0192386656999588	-0.0192386656999588	validation	537
#FF0000	2.90585573529825	2.90585573529825	validation	538
#FF0000	3.38463871972635	3.38463871972635	validation	539
#FF0000	-0.430961351376027	-0.430961351376027	validation	540
#FF0000	2.994758146815	2.994758146815	validation	541
#FF0000	-1.18056938750669	-1.18056938750669	validation	542
#FF0000	2.59701231494546	2.59701231494546	validation	543
#FF0000	-0.632243978325278	-0.632243978325278	validation	544
#FF0000	4.0421772073023	4.0421772073023	validation	545
#FF0000	-1.80465086130425	-1.80465086130425	validation	546
#FF0000	-4.17430907255039	-4.17430907255039	validation	547
#FF0000	3.16289079375565	3.16289079375565	validation	548
#FF0000	3.98476220667362	3.98476220667362	validation	549
#FF0000	4.66496397741139	4.66496397741139	validation	550
#FF0000	0.730688830371946	0.730688830371946	validation	551
#FF0000	2.20079496502876	2.20079496502876	validation	552
#FF0000	2.74058624170721	2.74058624170721	validation	553
#FF0000	1.27760800532997	1.27760800532997	validation	554
#FF0000	2.22989341476932	2.22989341476932	validation	555
#FF0000	-1.13168721087277	-1.13168721087277	validation	556
#FF0000	-3.37209222139791	-3.37209222139791	validation	557
#FF0000	-3.12771716620773	-3.12771716620773	validation	558
#FF0000	-1.08750525861979	-1.08750525861979	validation	559
#FF0000	-2.26098790299147	-2.26098790299147	validation	560
#FF0000	-3.08082251809537	-3.08082251809537	validation	561
#FF0000	0.0439180643297732	0.0439180643297732	validation	562
#FF0000	2.63840356841683	2.63840356841683	validation	563
#FF0000	1.93668870721012	1.93668870721012	validation	564
#FF0000	0.440541882999241	0.440541882999241	validation	565
#FF0000	1.59087226260453	1.59087226260453	validation	566
#FF0000	-0.312716199550778	-0.312716199550778	validation	567
#FF0000	-0.181944610085338	-0.181944610085338	validation	568
#FF0000	-1.62936401553452	-1.62936401553452	validation	569
#FF0000	-0.754736983217299	-0.754736983217299	validation	570
#FF0000	-2.12984869023785	-2.12984869023785	validation	571
#FF0000	1.0119153209962	1.0119153209962	validation	572
#FF0000	3.40742326341569	3.40742326341569	validation	573
#FF0000	1.20837047696114	1.20837047696114	validation	574
#FF0000	-3.65448380820453	-3.65448380820453	validation	575
#FF0000	0.677224295213819	0.677224295213819	validation	576
#FF0000	-0.565736689604819	-0.565736689604819	validation	577
#FF0000	-0.620245772879571	-0.620245772879571	validation	578
#FF0000	1.23617232544348	1.23617232544348	validation	579
#FF0000	4.32653341908008	4.32653341908008	validation	580
#FF0000	3.88492583297193	3.88492583297193	validation	581
#FF0000	3.78540561068803	3.78540561068803	validation	582
#FF0000	-2.57823052350432	-2.57823052350432	validation	583
#FF0000	2.41453797090799	2.41453797090799	validation	584
#FF0000	-1.12343686632812	-1.12343686632812	validation	585
#FF0000	-4.21048261225224	-4.21048261225224	validation	586
#FF0000	-4.05164449941367	-4.05164449941367	validation	587
#FF0000	2.62142731109634	2.62142731109634	validation	588
#FF0000	-1.52105974266306	-1.52105974266306	validation	589
#FF0000	-0.832332910504192	-0.832332910504192	validation	590
#FF0000	-1.55983769334853	-1.55983769334853	validation	591
#FF0000	-4.91589077282697	-4.91589077282697	validation	592
#FF0000	4.11574990721419	4.11574990721419	validation	593
#FF0000	-3.17794581409544	-3.17794581409544	validation	594
#FF0000	2.22803449025378	2.22803449025378	validation	595
#FF0000	0.719633307307959	0.719633307307959	validation	596
#FF0000	0.400364135857671	0.400364135857671	validation	597
#FF0000	-1.45052584586665	-1.45052584586665	validation	598
#FF0000	3.24091838207096	3.24091838207096	validation	599
#FF0000	-3.13863238785416	-3.13863238785416	validation	600
#000000	4.88909297855571	4.88909297855571	subtrain	601
#000000	-1.02254546713084	-1.02254546713084	subtrain	602
#000000	-3.84302221238613	-3.84302221238613	subtrain	603
#000000	-4.30251321289688	-4.30251321289688	subtrain	604
#000000	-2.56250609410927	-2.56250609410927	subtrain	605
#000000	2.92010425822809	2.92010425822809	subtrain	606
#000000	-1.59937647171319	-1.59937647171319	subtrain	607
#000000	4.72062500659376	4.72062500659376	subtrain	608
#000000	-3.34144515451044	-3.34144515451044	subtrain	609
#000000	-0.408963342197239	-0.408963342197239	subtrain	610
#FF0000	-3.28251923201606	-3.28251923201606	validation	611
#FF0000	-2.68522898200899	-2.68522898200899	validation	612
#FF0000	2.72811945760623	2.72811945760623	validation	613
#FF0000	-4.03698458336294	-4.03698458336294	validation	614
#FF0000	-0.46552229905501	-0.46552229905501	validation	615
#FF0000	-4.15299287065864	-4.15299287065864	validation	616
#FF0000	0.606658670585603	0.606658670585603	validation	617
#FF0000	-4.91295400075614	-4.91295400075614	validation	618
#FF0000	4.85737090697512	4.85737090697512	validation	619
#FF0000	-1.83415195904672	-1.83415195904672	validation	620
#FF0000	1.3944894191809	1.3944894191809	validation	621
#FF0000	-2.04776764614508	-2.04776764614508	validation	622
#FF0000	4.96703693876043	4.96703693876043	validation	623
#FF0000	4.06021320261061	4.06021320261061	validation	624
#FF0000	4.88739144057035	4.88739144057035	validation	625
#FF0000	-4.3435426056385	-4.3435426056385	validation	626
#FF0000	1.27038758480921	1.27038758480921	validation	627
#FF0000	-0.0952495913952589	-0.0952495913952589	validation	628
#FF0000	4.71024412894621	4.71024412894621	validation	629
#FF0000	-1.37779152486473	-1.37779152486473	validation	630
#FF0000	1.79993461119011	1.79993461119011	validation	631
#FF0000	-2.36280069686472	-2.36280069686472	validation	632
#FF0000	-3.14285738626495	-3.14285738626495	validation	633
#FF0000	-3.14856778364629	-3.14856778364629	validation	634
#FF0000	-1.20703253429383	-1.20703253429383	validation	635
#FF0000	3.47024392103776	3.47024392103776	validation	636
#FF0000	-0.0192386656999588	-0.0192386656999588	validation	637
#FF0000	2.90585573529825	2.90585573529825	validation	638
#FF0000	3.38463871972635	3.38463871972635	validation	639
#FF0000	-0.430961351376027	-0.430961351376027	validation	640
#FF0000	2.994758146815	2.994758146815	validation	641
#FF0000	-1.18056938750669	-1.18056938750669	validation	642
#FF0000	2.59701231494546	2.59701231494546	validation	643
#FF0000	-0.632243978325278	-0.632243978325278	validation	644
#FF0000	4.0421772073023	4.0421772073023	validation	645
#FF0000	-1.80465086130425	-1.80465086130425	validation	646
#FF0000	-4.17430907255039	-4.17430907255039	validation	647
#FF0000	3.16289079375565	3.16289079375565	validation	648
#FF0000	3.98476220667362	3.98476220667362	validation	649
#FF0000	4.66496397741139	4.66496397741139	validation	650
#FF0000	0.730688830371946	0.730688830371946	validation	651
#FF0000	2.20079496502876	2.20079496502876	validation	652
#FF0000	2.74058624170721	2.74058624170721	validation	653
#FF0000	1.27760800532997	1.27760800532997	validation	654
#FF0000	2.22989341476932	2.22989341476932	validation	655
#FF0000	-1.13168721087277	-1.13168721087277	validation	656
#FF0000	-3.37209222139791	-3.37209222139791	validation	657
#FF0000	-3.12771716620773	-3.12771716620773	validation	658
#FF0000	-1.08750525861979	-1.08750525861979	validation	659
#FF0000	-2.26098790299147	-2.26098790299147	validation	660
#FF0000	-3.08082251809537	-3.08082251809537	validation	661
#FF0000	0.0439180643297732	0.0439180643297732	validation	662
#FF0000	2.63840356841683	2.63840356841683	validation	663
#FF0000	1.93668870721012	1.93668870721012	validation	664
#FF0000	0.440541882999241	0.440541882999241	validation	665
#FF0000	1.59087226260453	1.59087226260453	validation	666
#FF0000	-0.312716199550778	-0.312716199550778	validation	667
#FF0000	-0.181944610085338	-0.181944610085338	validation	668
#FF0000	-1.62936401553452	-1.62936401553452	validation	669
#FF0000	-0.754736983217299	-0.754736983217299	validation	670
#FF0000	-2.12984869023785	-2.12984869023785	validation	671
#FF0000	1.0119153209962	1.0119153209962	validation	672
#FF0000	3.40742326341569	3.40742326341569	validation	673
#FF0000	1.20837047696114	1.20837047696114	validation	674
#FF0000	-3.65448380820453	-3.65448380820453	validation	675
#FF0000	0.677224295213819	0.677224295213819	validation	676
#FF0000	-0.565736689604819	-0.565736689604819	validation	677
#FF0000	-0.620245772879571	-0.620245772879571	validation	678
#FF0000	1.23617232544348	1.23617232544348	validation	679
#FF0000	4.32653341908008	4.32653341908008	validation	680
#FF0000	3.88492583297193	3.88492583297193	validation	681
#FF0000	3.78540561068803	3.78540561068803	validation	682
#FF0000	-2.57823052350432	-2.57823052350432	validation	683
#FF0000	2.41453797090799	2.41453797090799	validation	684
#FF0000	-1.12343686632812	-1.12343686632812	validation	685
#FF0000	-4.21048261225224	-4.21048261225224	validation	686
#FF0000	-4.05164449941367	-4.05164449941367	validation	687
#FF0000	2.62142731109634	2.62142731109634	validation	688
#FF0000	-1.52105974266306	-1.52105974266306	validation	689
#FF0000	-0.832332910504192	-0.832332910504192	validation	690
#FF0000	-1.55983769334853	-1.55983769334853	validation	691
#FF0000	-4.91589077282697	-4.91589077282697	validation	692
#FF0000	4.11574990721419	4.11574990721419	validation	693
#FF0000	-3.17794581409544	-3.17794581409544	validation	694
#FF0000	2.22803449025378	2.22803449025378	validation	695
#FF0000	0.719633307307959	0.719633307307959	validation	696
#FF0000	0.400364135857671	0.400364135857671	validation	697
#FF0000	-1.45052584586665	-1.45052584586665	validation	698
#FF0000	3.24091838207096	3.24091838207096	validation	699
#FF0000	-3.13863238785416	-3.13863238785416	validation	700
#000000	4.88909297855571	4.88909297855571	subtrain	701
#000000	-1.02254546713084	-1.02254546713084	subtrain	702
#000000	-3.84302221238613	-3.84302221238613	subtrain	703
#000000	-4.30251321289688	-4.30251321289688	subtrain	704
#000000	-2.56250609410927	-2.56250609410927	subtrain	705
#000000	2.92010425822809	2.92010425822809	subtrain	706
#000000	-1.59937647171319	-1.59937647171319	subtrain	707
#000000	4.72062500659376	4.72062500659376	subtrain	708
#000000	-3.34144515451044	-3.34144515451044	subtrain	709
#000000	-0.408963342197239	-0.408963342197239	subtrain	710
#FF0000	-3.28251923201606	-3.28251923201606	validation	711
#FF0000	-2.68522898200899	-2.68522898200899	validation	712
#FF0000	2.72811945760623	2.72811945760623	validation	713
#FF0000	-4.03698458336294	-4.03698458336294	validation	714
#FF0000	-0.46552229905501	-0.46552229905501	validation	715
#FF0000	-4.15299287065864	-4.15299287065864	validation	716
#FF0000	0.606658670585603	0.606658670585603	validation	717
#FF0000	-4.91295400075614	-4.91295400075614	validation	718
#FF0000	4.85737090697512	4.85737090697512	validation	719
#FF0000	-1.83415195904672	-1.83415195904672	validation	720
#FF0000	1.3944894191809	1.3944894191809	validation	721
#FF0000	-2.04776764614508	-2.04776764614508	validation	722
#FF0000	4.96703693876043	4.96703693876043	validation	723
#FF0000	4.06021320261061	4.06021320261061	validation	724
#FF0000	4.88739144057035	4.88739144057035	validation	725
#FF0000	-4.3435426056385	-4.3435426056385	validation	726
#FF0000	1.27038758480921	1.27038758480921	validation	727
#FF0000	-0.0952495913952589	-0.0952495913952589	validation	728
#FF0000	4.71024412894621	4.71024412894621	validation	729
#FF0000	-1.37779152486473	-1.37779152486473	validation	730
#FF0000	1.79993461119011	1.79993461119011	validation	731
#FF0000	-2.36280069686472	-2.36280069686472	validation	732
#FF0000	-3.14285738626495	-3.14285738626495	validation	733
#FF0000	-3.14856778364629	-3.14856778364629	validation	734
#FF0000	-1.20703253429383	-1.20703253429383	validation	735
#FF0000	3.47024392103776	3.47024392103776	validation	736
#FF0000	-0.0192386656999588	-0.0192386656999588	validation	737
#FF0000	2.90585573529825	2.90585573529825	validation	738
#FF0000	3.38463871972635	3.38463871972635	validation	739
#FF0000	-0.430961351376027	-0.430961351376027	validation	740
#FF0000	2.994758146815	2.994758146815	validation	741
#FF0000	-1.18056938750669	-1.18056938750669	validation	742
#FF0000	2.59701231494546	2.59701231494546	validation	743
#FF0000	-0.632243978325278	-0.632243978325278	validation	744
#FF0000	4.0421772073023	4.0421772073023	validation	745
#FF0000	-1.80465086130425	-1.80465086130425	validation	746
#FF0000	-4.17430907255039	-4.17430907255039	validation	747
#FF0000	3.16289079375565	3.16289079375565	validation	748
#FF0000	3.98476220667362	3.98476220667362	validation	749
#FF0000	4.66496397741139	4.66496397741139	validation	750
#FF0000	0.730688830371946	0.730688830371946	validation	751
#FF0000	2.20079496502876	2.20079496502876	validation	752
#FF0000	2.74058624170721	2.74058624170721	validation	753
#FF0000	1.27760800532997	1.27760800532997	validation	754
#FF0000	2.22989341476932	2.22989341476932	validation	755
#FF0000	-1.13168721087277	-1.13168721087277	validation	756
#FF0000	-3.37209222139791	-3.37209222139791	validation	757
#FF0000	-3.12771716620773	-3.12771716620773	validation	758
#FF0000	-1.08750525861979	-1.08750525861979	validation	759
#FF0000	-2.26098790299147	-2.26098790299147	validation	760
#FF0000	-3.08082251809537	-3.08082251809537	validation	761
#FF0000	0.0439180643297732	0.0439180643297732	validation	762
#FF0000	2.63840356841683	2.63840356841683	validation	763
#FF0000	1.93668870721012	1.93668870721012	validation	764
#FF0000	0.440541882999241	0.440541882999241	validation	765
#FF0000	1.59087226260453	1.59087226260453	validation	766
#FF0000	-0.312716199550778	-0.312716199550778	validation	767
#FF0000	-0.181944610085338	-0.181944610085338	validation	768
#FF0000	-1.62936401553452	-1.62936401553452	validation	769
#FF0000	-0.754736983217299	-0.754736983217299	validation	770
#FF0000	-2.12984869023785	-2.12984869023785	validation	771
#FF0000	1.0119153209962	1.0119153209962	validation	772
#FF0000	3.40742326341569	3.40742326341569	validation	773
#FF0000	1.20837047696114	1.20837047696114	validation	774
#FF0000	-3.65448380820453	-3.65448380820453	validation	775
#FF0000	0.677224295213819	0.677224295213819	validation	776
#FF0000	-0.565736689604819	-0.565736689604819	validation	777
#FF0000	-0.620245772879571	-0.620245772879571	validation	778
#FF0000	1.23617232544348	1.23617232544348	validation	779
#FF0000	4.32653341908008	4.32653341908008	validation	780
#FF0000	3.88492583297193	3.88492583297193	validation	781
#FF0000	3.78540561068803	3.78540561068803	validation	782
#FF0000	-2.57823052350432	-2.57823052350432	validation	783
#FF0000	2.41453797090799	2.41453797090799	validation	784
#FF0000	-1.12343686632812	-1.12343686632812	validation	785
#FF0000	-4.21048261225224	-4.21048261225224	validation	786
#FF0000	-4.05164449941367	-4.05164449941367	validation	787
#FF0000	2.62142731109634	2.62142731109634	validation	788
#FF0000	-1.52105974266306	-1.52105974266306	validation	789
#FF0000	-0.832332910504192	-0.832332910504192	validation	790
#FF0000	-1.55983769334853	-1.55983769334853	validation	791
#FF0000	-4.91589077282697	-4.91589077282697	validation	792
#FF0000	4.11574990721419	4.11574990721419	validation	793
#FF0000	-3.17794581409544	-3.17794581409544	validation	794
#FF0000	2.22803449025378	2.22803449025378	validation	795
#FF0000	0.719633307307959	0.719633307307959	validation	796
#FF0000	0.400364135857671	0.400364135857671	validation	797
#FF0000	-1.45052584586665	-1.45052584586665	validation	798
#FF0000	3.24091838207096	3.24091838207096	validation	799
#FF0000	-3.13863238785416	-3.13863238785416	validation	800
#000000	4.88909297855571	4.88909297855571	subtrain	801
#000000	-1.02254546713084	-1.02254546713084	subtrain	802
#000000	-3.84302221238613	-3.84302221238613	subtrain	803
#000000	-4.30251321289688	-4.30251321289688	subtrain	804
#000000	-2.56250609410927	-2.56250609410927	subtrain	805
#000000	2.92010425822809	2.92010425822809	subtrain	806
#000000	-1.59937647171319	-1.59937647171319	subtrain	807
#000000	4.72062500659376	4.72062500659376	subtrain	808
#000000	-3.34144515451044	-3.34144515451044	subtrain	809
#000000	-0.408963342197239	-0.408963342197239	subtrain	810
#FF0000	-3.28251923201606	-3.28251923201606	validation	811
#FF0000	-2.68522898200899	-2.68522898200899	validation	812
#FF0000	2.72811945760623	2.72811945760623	validation	813
#FF0000	-4.03698458336294	-4.03698458336294	validation	814
#FF0000	-0.46552229905501	-0.46552229905501	validation	815
#FF0000	-4.15299287065864	-4.15299287065864	validation	816
#FF0000	0.606658670585603	0.606658670585603	validation	817
#FF0000	-4.91295400075614	-4.91295400075614	validation	818
#FF0000	4.85737090697512	4.85737090697512	validation	819
#FF0000	-1.83415195904672	-1.83415195904672	validation	820
#FF0000	1.3944894191809	1.3944894191809	validation	821
#FF0000	-2.04776764614508	-2.04776764614508	validation	822
#FF0000	4.96703693876043	4.96703693876043	validation	823
#FF0000	4.06021320261061	4.06021320261061	validation	824
#FF0000	4.88739144057035	4.88739144057035	validation	825
#FF0000	-4.3435426056385	-4.3435426056385	validation	826
#FF0000	1.27038758480921	1.27038758480921	validation	827
#FF0000	-0.0952495913952589	-0.0952495913952589	validation	828
#FF0000	4.71024412894621	4.71024412894621	validation	829
#FF0000	-1.37779152486473	-1.37779152486473	validation	830
#FF0000	1.79993461119011	1.79993461119011	validation	831
#FF0000	-2.36280069686472	-2.36280069686472	validation	832
#FF0000	-3.14285738626495	-3.14285738626495	validation	833
#FF0000	-3.14856778364629	-3.14856778364629	validation	834
#FF0000	-1.20703253429383	-1.20703253429383	validation	835
#FF0000	3.47024392103776	3.47024392103776	validation	836
#FF0000	-0.0192386656999588	-0.0192386656999588	validation	837
#FF0000	2.90585573529825	2.90585573529825	validation	838
#FF0000	3.38463871972635	3.38463871972635	validation	839
#FF0000	-0.430961351376027	-0.430961351376027	validation	840
#FF0000	2.994758146815	2.994758146815	validation	841
#FF0000	-1.18056938750669	-1.18056938750669	validation	842
#FF0000	2.59701231494546	2.59701231494546	validation	843
#FF0000	-0.632243978325278	-0.632243978325278	validation	844
#FF0000	4.0421772073023	4.0421772073023	validation	845
#FF0000	-1.80465086130425	-1.80465086130425	validation	846
#FF0000	-4.17430907255039	-4.17430907255039	validation	847
#FF0000	3.16289079375565	3.16289079375565	validation	848
#FF0000	3.98476220667362	3.98476220667362	validation	849
#FF0000	4.66496397741139	4.66496397741139	validation	850
#FF0000	0.730688830371946	0.730688830371946	validation	851
#FF0000	2.20079496502876	2.20079496502876	validation	852
#FF0000	2.74058624170721	2.74058624170721	validation	853
#FF0000	1.27760800532997	1.27760800532997	validation	854
#FF0000	2.22989341476932	2.22989341476932	validation	855
#FF0000	-1.13168721087277	-1.13168721087277	validation	856
#FF0000	-3.37209222139791	-3.37209222139791	validation	857
#FF0000	-3.12771716620773	-3.12771716620773	validation	858
#FF0000	-1.08750525861979	-1.08750525861979	validation	859
#FF0000	-2.26098790299147	-2.26098790299147	validation	860
#FF0000	-3.08082251809537	-3.08082251809537	validation	861
#FF0000	0.0439180643297732	0.0439180643297732	validation	862
#FF0000	2.63840356841683	2.63840356841683	validation	863
#FF0000	1.93668870721012	1.93668870721012	validation	864
#FF0000	0.440541882999241	0.440541882999241	validation	865
#FF0000	1.59087226260453	1.59087226260453	validation	866
#FF0000	-0.312716199550778	-0.312716199550778	validation	867
#FF0000	-0.181944610085338	-0.181944610085338	validation	868
#FF0000	-1.62936401553452	-1.62936401553452	validation	869
#FF0000	-0.754736983217299	-0.754736983217299	validation	870
#FF0000	-2.12984869023785	-2.12984869023785	validation	871
#FF0000	1.0119153209962	1.0119153209962	validation	872
#FF0000	3.40742326341569	3.40742326341569	validation	873
#FF0000	1.20837047696114	1.20837047696114	validation	874
#FF0000	-3.65448380820453	-3.65448380820453	validation	875
#FF0000	0.677224295213819	0.677224295213819	validation	876
#FF0000	-0.565736689604819	-0.565736689604819	validation	877
#FF0000	-0.620245772879571	-0.620245772879571	validation	878
#FF0000	1.23617232544348	1.23617232544348	validation	879
#FF0000	4.32653341908008	4.32653341908008	validation	880
#FF0000	3.88492583297193	3.88492583297193	validation	881
#FF0000	3.78540561068803	3.78540561068803	validation	882
#FF0000	-2.57823052350432	-2.57823052350432	validation	883
#FF0000	2.41453797090799	2.41453797090799	validation	884
#FF0000	-1.12343686632812	-1.12343686632812	validation	885
#FF0000	-4.21048261225224	-4.21048261225224	validation	886
#FF0000	-4.05164449941367	-4.05164449941367	validation	887
#FF0000	2.62142731109634	2.62142731109634	validation	888
#FF0000	-1.52105974266306	-1.52105974266306	validation	889
#FF0000	-0.832332910504192	-0.832332910504192	validation	890
#FF0000	-1.55983769334853	-1.55983769334853	validation	891
#FF0000	-4.91589077282697	-4.91589077282697	validation	892
#FF0000	4.11574990721419	4.11574990721419	validation	893
#FF0000	-3.17794581409544	-3.17794581409544	validation	894
#FF0000	2.22803449025378	2.22803449025378	validation	895
#FF0000	0.719633307307959	0.719633307307959	validation	896
#FF0000	0.400364135857671	0.400364135857671	validation	897
#FF0000	-1.45052584586665	-1.45052584586665	validation	898
#FF0000	3.24091838207096	3.24091838207096	validation	899
#FF0000	-3.13863238785416	-3.13863238785416	validation	900
#000000	4.88909297855571	4.88909297855571	subtrain	901
#000000	-1.02254546713084	-1.02254546713084	subtrain	902
#000000	-3.84302221238613	-3.84302221238613	subtrain	903
#000000	-4.30251321289688	-4.30251321289688	subtrain	904
#000000	-2.56250609410927	-2.56250609410927	subtrain	905
#000000	2.92010425822809	2.92010425822809	subtrain	906
#000000	-1.59937647171319	-1.59937647171319	subtrain	907
#000000	4.72062500659376	4.72062500659376	subtrain	908
#000000	-3.34144515451044	-3.34144515451044	subtrain	909
#000000	-0.408963342197239	-0.408963342197239	subtrain	910
#FF0000	-3.28251923201606	-3.28251923201606	validation	911
#FF0000	-2.68522898200899	-2.68522898200899	validation	912
#FF0000	2.72811945760623	2.72811945760623	validation	913
#FF0000	-4.03698458336294	-4.03698458336294	validation	914
#FF0000	-0.46552229905501	-0.46552229905501	validation	915
#FF0000	-4.15299287065864	-4.15299287065864	validation	916
#FF0000	0.606658670585603	0.606658670585603	validation	917
#FF0000	-4.91295400075614	-4.91295400075614	validation	918
#FF0000	4.85737090697512	4.85737090697512	validation	919
#FF0000	-1.83415195904672	-1.83415195904672	validation	920
#FF0000	1.3944894191809	1.3944894191809	validation	921
#FF0000	-2.04776764614508	-2.04776764614508	validation	922
#FF0000	4.96703693876043	4.96703693876043	validation	923
#FF0000	4.06021320261061	4.06021320261061	validation	924
#FF0000	4.88739144057035	4.88739144057035	validation	925
#FF0000	-4.3435426056385	-4.3435426056385	validation	926
#FF0000	1.27038758480921	1.27038758480921	validation	927
#FF0000	-0.0952495913952589	-0.0952495913952589	validation	928
#FF0000	4.71024412894621	4.71024412894621	validation	929
#FF0000	-1.37779152486473	-1.37779152486473	validation	930
#FF0000	1.79993461119011	1.79993461119011	validation	931
#FF0000	-2.36280069686472	-2.36280069686472	validation	932
#FF0000	-3.14285738626495	-3.14285738626495	validation	933
#FF0000	-3.14856778364629	-3.14856778364629	validation	934
#FF0000	-1.20703253429383	-1.20703253429383	validation	935
#FF0000	3.47024392103776	3.47024392103776	validation	936
#FF0000	-0.0192386656999588	-0.0192386656999588	validation	937
#FF0000	2.90585573529825	2.90585573529825	validation	938
#FF0000	3.38463871972635	3.38463871972635	validation	939
#FF0000	-0.430961351376027	-0.430961351376027	validation	940
#FF0000	2.994758146815	2.994758146815	validation	941
#FF0000	-1.18056938750669	-1.18056938750669	validation	942
#FF0000	2.59701231494546	2.59701231494546	validation	943
#FF0000	-0.632243978325278	-0.632243978325278	validation	944
#FF0000	4.0421772073023	4.0421772073023	validation	945
#FF0000	-1.80465086130425	-1.80465086130425	validation	946
#FF0000	-4.17430907255039	-4.17430907255039	validation	947
#FF0000	3.16289079375565	3.16289079375565	validation	948
#FF0000	3.98476220667362	3.98476220667362	validation	949
#FF0000	4.66496397741139	4.66496397741139	validation	950
#FF0000	0.730688830371946	0.730688830371946	validation	951
#FF0000	2.20079496502876	2.20079496502876	validation	952
#FF0000	2.74058624170721	2.74058624170721	validation	953
#FF0000	1.27760800532997	1.27760800532997	validation	954
#FF0000	2.22989341476932	2.22989341476932	validation	955
#FF0000	-1.13168721087277	-1.13168721087277	validation	956
#FF0000	-3.37209222139791	-3.37209222139791	validation	957
#FF0000	-3.12771716620773	-3.12771716620773	validation	958
#FF0000	-1.08750525861979	-1.08750525861979	validation	959
#FF0000	-2.26098790299147	-2.26098790299147	validation	960
#FF0000	-3.08082251809537	-3.08082251809537	validation	961
#FF0000	0.0439180643297732	0.0439180643297732	validation	962
#FF0000	2.63840356841683	2.63840356841683	validation	963
#FF0000	1.93668870721012	1.93668870721012	validation	964
#FF0000	0.440541882999241	0.440541882999241	validation	965
#FF0000	1.59087226260453	1.59087226260453	validation	966
#FF0000	-0.312716199550778	-0.312716199550778	validation	967
#FF0000	-0.181944610085338	-0.181944610085338	validation	968
#FF0000	-1.62936401553452	-1.62936401553452	validation	969
#FF0000	-0.754736983217299	-0.754736983217299	validation	970
#FF0000	-2.12984869023785	-2.12984869023785	validation	971
#FF0000	1.0119153209962	1.0119153209962	validation	972
#FF0000	3.40742326341569	3.40742326341569	validation	973
#FF0000	1.20837047696114	1.20837047696114	validation	974
#FF0000	-3.65448380820453	-3.65448380820453	validation	975
#FF0000	0.677224295213819	0.677224295213819	validation	976
#FF0000	-0.565736689604819	-0.565736689604819	validation	977
#FF0000	-0.620245772879571	-0.620245772879571	validation	978
#FF0000	1.23617232544348	1.23617232544348	validation	979
#FF0000	4.32653341908008	4.32653341908008	validation	980
#FF0000	3.88492583297193	3.88492583297193	validation	981
#FF0000	3.78540561068803	3.78540561068803	validation	982
#FF0000	-2.57823052350432	-2.57823052350432	validation	983
#FF0000	2.41453797090799	2.41453797090799	validation	984
#FF0000	-1.12343686632812	-1.12343686632812	validation	985
#FF0000	-4.21048261225224	-4.21048261225224	validation	986
#FF0000	-4.05164449941367	-4.05164449941367	validation	987
#FF0000	2.62142731109634	2.62142731109634	validation	988
#FF0000	-1.52105974266306	-1.52105974266306	validation	989
#FF0000	-0.832332910504192	-0.832332910504192	validation	990
#FF0000	-1.55983769334853	-1.55983769334853	validation	991
#FF0000	-4.91589077282697	-4.91589077282697	validation	992
#FF0000	4.11574990721419	4.11574990721419	validation	993
